CustomerID,FullName,Gender,Age,City,State,Membership,JoinDate,PreferredCategory,PreferredFabric,PreferredPriceRange,LoyaltyPoints,CustomerTenureDays
C00721,Revathi Murugan,Female,62,Villupuram,Tamil Nadu,Silver,2023-01-08,Women,Cotton,Budget,1289,1289
C00722,Harini Selvi,Female,26,Erode,Tamil Nadu,Platinum,2023-02-18,Kids,Linen,Budget,8993,1248
C00723,Divya Kumar,Female,56,Tiruppur,Tamil Nadu,Silver,2024-05-15,Accessories,Polyester,Standard,2058,796
C00724,Kavya Prasad,Female,54,Villupuram,Tamil Nadu,Gold,2023-10-21,Women,Handloom,Standard,6532,1003
C00725,Deepika Krishnan,Female,51,Tirunelveli,Tamil Nadu,Gold,2023-07-13,Women,Handloom,Standard,5945,1103
C00726,Anitha Nathan,Female,41,Kanchipuram,Tamil Nadu,Silver,2025-09-10,Women,Handloom,Standard,2040,313
C00727,Kavya Prasad,Female,50,Vellore,Tamil Nadu,Bronze,2023-07-25,Home & Lifestyle,Silk,Standard,732,1091
C00728,Divya Kumar,Female,28,Tiruppur,Tamil Nadu,Bronze,2024-01-20,Kids,Linen,Standard,482,912
C00729,Suresh Prasad,Male,26,Kanchipuram,Tamil Nadu,Bronze,2023-08-09,Men,Linen,Standard,680,1076
C00730,Vijay Murugan,Male,61,Hosur,Tamil Nadu,Bronze,2024-01-28,Accessories,Handloom,Standard,396,904
C00731,Meena Murugan,Female,41,Kanchipuram,Tamil Nadu,Bronze,2024-10-28,Women,Polyester,Budget,703,630
C00732,Pavithra Vel,Female,27,Vellore,Tamil Nadu,Bronze,2024-06-13,Women,Linen,Premium,398,767
C00733,Rahul Babu,Male,25,Thanjavur,Tamil Nadu,Bronze,2025-05-14,Home & Lifestyle,Handloom,Standard,43,432
C00734,Kavya Iyer,Female,37,Salem,Tamil Nadu,Silver,2023-12-11,Accessories,Polyester,Standard,2837,952
C00735,Keerthana Prasad,Female,18,Thanjavur,Tamil Nadu,Bronze,2023-07-07,Women,Handloom,Standard,456,1109
C00736,Keerthana Shankar,Female,42,Tiruppur,Tamil Nadu,Gold,2024-10-09,Women,Cotton,Standard,5559,649
C00737,Deepika Nathan,Female,59,Chennai,Tamil Nadu,Bronze,2024-10-15,Kids,Handloom,Budget,697,643
C00738,Rahul Vel,Male,45,Hosur,Tamil Nadu,Silver,2025-08-24,Home & Lifestyle,Silk,Luxury,2882,330
C00739,Sowmya Selvi,Female,19,Trichy,Tamil Nadu,Bronze,2025-06-13,Women,Silk,Budget,829,402
C00740,Keerthana Reddy,Female,26,Tirunelveli,Tamil Nadu,Gold,2024-05-05,Accessories,Handloom,Budget,4659,806
C00741,Dinesh Shankar,Male,34,Tirunelveli,Tamil Nadu,Bronze,2023-12-12,Home & Lifestyle,Silk,Premium,793,951
C00742,Deepika Selvi,Female,35,Karur,Tamil Nadu,Platinum,2024-11-28,Women,Polyester,Budget,7019,599
C00743,Pavithra Raj,Female,64,Trichy,Tamil Nadu,Bronze,2023-07-24,Accessories,Handloom,Standard,987,1092
C00744,Meena Iyer,Female,22,Hosur,Tamil Nadu,Gold,2023-07-23,Women,Silk,Budget,4745,1093
C00745,Rahul Kumar,Male,47,Villupuram,Tamil Nadu,Bronze,2025-02-19,Accessories,Cotton,Budget,801,516
C00746,Keerthana Nathan,Female,47,Chennai,Tamil Nadu,Bronze,2025-03-15,Women,Silk,Budget,493,492
C00747,Lakshmi Murugan,Female,27,Salem,Tamil Nadu,Bronze,2023-09-30,Women,Linen,Standard,560,1024
C00748,Anitha Raj,Female,23,Salem,Tamil Nadu,Bronze,2025-11-14,Women,Silk,Standard,584,248
C00749,Deepika Mohan,Female,64,Tiruppur,Tamil Nadu,Bronze,2024-06-15,Women,Polyester,Standard,412,765
C00750,Deepika Kumar,Female,22,Madurai,Tamil Nadu,Gold,2023-07-30,Kids,Silk,Budget,5766,1086
C00751,Divya Babu,Female,54,Salem,Tamil Nadu,Gold,2025-09-16,Home & Lifestyle,Cotton,Standard,3753,307
C00752,Praveen Babu,Male,30,Tirunelveli,Tamil Nadu,Gold,2024-07-26,Home & Lifestyle,Silk,Premium,6848,724
C00753,Deepika Shankar,Female,59,Hosur,Tamil Nadu,Gold,2025-01-06,Women,Polyester,Luxury,5952,560
C00754,Gokul Krishnan,Male,35,Kanchipuram,Tamil Nadu,Silver,2024-11-26,Accessories,Polyester,Budget,2618,601
C00755,Deepika Shankar,Female,39,Hosur,Tamil Nadu,Platinum,2025-03-29,Kids,Handloom,Premium,9162,478
C00756,Harini Krishnan,Female,44,Madurai,Tamil Nadu,Bronze,2025-09-03,Home & Lifestyle,Silk,Premium,296,320
C00757,Dinesh Selvi,Male,31,Kanchipuram,Tamil Nadu,Bronze,2024-11-15,Accessories,Cotton,Budget,438,612
C00758,Priya Nathan,Female,33,Erode,Tamil Nadu,Bronze,2024-06-17,Women,Silk,Standard,57,763
C00759,Swathi Raman,Female,24,Tiruppur,Tamil Nadu,Bronze,2025-03-02,Women,Handloom,Luxury,15,505
C00760,Pavithra Vel,Female,65,Karur,Tamil Nadu,Gold,2023-07-23,Women,Polyester,Standard,4031,1093
C00761,Pavithra Iyer,Female,27,Kallakurichi,Tamil Nadu,Silver,2025-05-01,Accessories,Cotton,Luxury,1887,445
C00762,Sowmya Prasad,Female,34,Vellore,Tamil Nadu,Silver,2025-07-09,Women,Linen,Standard,2115,376
C00763,Dinesh Reddy,Male,36,Erode,Tamil Nadu,Bronze,2025-03-08,Men,Handloom,Budget,493,499
C00764,Praveen Selvi,Male,46,Chennai,Tamil Nadu,Bronze,2025-10-01,Home & Lifestyle,Silk,Standard,306,292
C00765,Ajith Nathan,Male,57,Kallakurichi,Tamil Nadu,Bronze,2024-10-31,Men,Silk,Budget,220,627
C00766,Karthik Vel,Male,40,Thanjavur,Tamil Nadu,Bronze,2023-08-29,Accessories,Cotton,Budget,864,1056
C00767,Swathi Murugan,Female,18,Hosur,Tamil Nadu,Gold,2024-04-01,Kids,Linen,Budget,6309,840
C00768,Ajith Prasad,Male,34,Madurai,Tamil Nadu,Gold,2025-01-23,Men,Cotton,Budget,4204,543
C00769,Saravanan Raj,Male,40,Hosur,Tamil Nadu,Silver,2025-12-11,Men,Polyester,Premium,1717,221
C00770,Karthik Babu,Male,30,Chennai,Tamil Nadu,Silver,2024-10-14,Men,Cotton,Budget,1194,644
C00771,Ramesh Devi,Male,60,Thanjavur,Tamil Nadu,Bronze,2023-04-01,Home & Lifestyle,Linen,Standard,528,1206
C00772,Suresh Shankar,Male,32,Kanchipuram,Tamil Nadu,Bronze,2025-09-01,Men,Silk,Luxury,785,322
C00773,Ajith Shankar,Male,60,Tiruppur,Tamil Nadu,Bronze,2024-08-20,Accessories,Cotton,Budget,310,699
C00774,Revathi Mohan,Female,63,Vellore,Tamil Nadu,Bronze,2023-01-31,Women,Linen,Budget,893,1266
C00775,Hari Vel,Male,40,Madurai,Tamil Nadu,Silver,2023-08-30,Men,Linen,Budget,1194,1055
C00776,Dinesh Selvi,Male,37,Thanjavur,Tamil Nadu,Bronze,2024-01-19,Men,Cotton,Standard,439,913
C00777,Rahul Krishnan,Male,50,Salem,Tamil Nadu,Gold,2023-03-24,Home & Lifestyle,Cotton,Budget,3037,1214
C00778,Karthik Prasad,Male,54,Villupuram,Tamil Nadu,Bronze,2023-04-22,Men,Polyester,Budget,163,1185
C00779,Aishwarya Iyer,Female,36,Trichy,Tamil Nadu,Bronze,2023-05-17,Women,Silk,Budget,99,1160
C00780,Swathi Vel,Female,64,Karur,Tamil Nadu,Silver,2024-10-08,Home & Lifestyle,Linen,Standard,1566,650
C00781,Lakshmi Devi,Female,54,Thanjavur,Tamil Nadu,Bronze,2024-02-03,Kids,Polyester,Standard,145,898
C00782,Gokul Raj,Male,43,Thanjavur,Tamil Nadu,Bronze,2023-09-15,Accessories,Silk,Premium,75,1039
C00783,Sowmya Raman,Female,49,Thanjavur,Tamil Nadu,Gold,2023-01-13,Women,Linen,Premium,4093,1284
C00784,Lakshmi Shankar,Female,56,Coimbatore,Tamil Nadu,Bronze,2025-09-24,Women,Cotton,Premium,842,299
C00785,Harini Iyer,Female,46,Chennai,Tamil Nadu,Bronze,2024-11-27,Kids,Cotton,Standard,63,600
C00786,Nithya Raman,Female,49,Salem,Tamil Nadu,Silver,2025-12-15,Women,Handloom,Premium,1418,217
C00787,Deepika Shankar,Female,20,Tirunelveli,Tamil Nadu,Bronze,2025-05-11,Women,Polyester,Budget,573,435
C00788,Harini Murugan,Female,63,Villupuram,Tamil Nadu,Gold,2024-11-12,Women,Linen,Budget,3229,615
C00789,Pavithra Devi,Female,30,Villupuram,Tamil Nadu,Platinum,2023-11-30,Women,Cotton,Budget,13353,963
C00790,Lakshmi Devi,Female,18,Thanjavur,Tamil Nadu,Silver,2025-02-09,Women,Linen,Standard,1156,526
C00791,Priya Krishnan,Female,37,Madurai,Tamil Nadu,Gold,2025-10-10,Women,Silk,Standard,4560,283
C00792,Lakshmi Prasad,Female,61,Thanjavur,Tamil Nadu,Gold,2024-09-15,Women,Cotton,Budget,4222,673
C00793,Naveen Selvi,Male,52,Salem,Tamil Nadu,Bronze,2025-10-31,Men,Silk,Premium,786,262
C00794,Divya Iyer,Female,28,Tirunelveli,Tamil Nadu,Silver,2023-01-25,Kids,Cotton,Standard,1648,1272
C00795,Sowmya Reddy,Female,50,Erode,Tamil Nadu,Gold,2023-10-16,Home & Lifestyle,Handloom,Premium,4266,1008
C00796,Gokul Murugan,Male,65,Kanchipuram,Tamil Nadu,Bronze,2025-11-12,Accessories,Linen,Budget,447,250
C00797,Aishwarya Babu,Female,61,Madurai,Tamil Nadu,Bronze,2023-07-30,Kids,Silk,Budget,414,1086
C00798,Priya Nathan,Female,41,Hosur,Tamil Nadu,Gold,2025-06-24,Women,Handloom,Standard,4766,391
C00799,Harini Vel,Female,46,Thanjavur,Tamil Nadu,Silver,2025-03-29,Kids,Handloom,Budget,2865,478
C00800,Dinesh Devi,Male,55,Thanjavur,Tamil Nadu,Silver,2025-08-31,Men,Handloom,Budget,1894,323
C00801,Saravanan Babu,Male,55,Salem,Tamil Nadu,Bronze,2025-10-28,Men,Silk,Standard,654,265
C00802,Priya Prasad,Female,60,Erode,Tamil Nadu,Bronze,2024-10-04,Accessories,Polyester,Budget,642,654
C00803,Arun Babu,Male,19,Villupuram,Tamil Nadu,Bronze,2025-05-10,Men,Polyester,Standard,317,436
C00804,Anitha Babu,Female,30,Erode,Tamil Nadu,Bronze,2025-10-28,Women,Silk,Luxury,421,265
C00805,Sowmya Devi,Female,28,Trichy,Tamil Nadu,Bronze,2024-06-27,Accessories,Handloom,Standard,180,753
C00806,Lakshmi Nathan,Female,44,Erode,Tamil Nadu,Bronze,2023-08-26,Home & Lifestyle,Cotton,Budget,399,1059
C00807,Sowmya Murugan,Female,18,Erode,Tamil Nadu,Silver,2024-08-22,Women,Linen,Budget,2195,697
C00808,Saravanan Nathan,Male,19,Madurai,Tamil Nadu,Silver,2025-10-03,Men,Silk,Premium,2728,290
C00809,Vijay Shankar,Male,46,Tiruppur,Tamil Nadu,Silver,2025-02-18,Men,Cotton,Premium,1586,517
C00810,Vijay Selvi,Male,57,Kallakurichi,Tamil Nadu,Bronze,2023-10-06,Men,Linen,Standard,955,1018
C00811,Karthik Kumar,Male,57,Salem,Tamil Nadu,Silver,2024-11-14,Men,Cotton,Standard,1456,613
C00812,Kishore Murugan,Male,30,Erode,Tamil Nadu,Silver,2025-08-15,Men,Polyester,Standard,2895,339
C00813,Karthik Kumar,Male,53,Hosur,Tamil Nadu,Gold,2024-09-03,Home & Lifestyle,Cotton,Standard,6164,685
C00814,Gokul Iyer,Male,43,Coimbatore,Tamil Nadu,Bronze,2023-04-09,Men,Cotton,Standard,423,1198
C00815,Anitha Nathan,Female,57,Vellore,Tamil Nadu,Silver,2023-12-18,Women,Cotton,Budget,1329,945
C00816,Manoj Murugan,Male,63,Karur,Tamil Nadu,Silver,2024-06-15,Accessories,Silk,Standard,1599,765
C00817,Lakshmi Raj,Female,61,Coimbatore,Tamil Nadu,Gold,2023-08-06,Accessories,Linen,Premium,6298,1079
C00818,Arun Prasad,Male,36,Madurai,Tamil Nadu,Gold,2024-03-28,Men,Silk,Premium,4014,844
C00819,Harini Vel,Female,30,Thanjavur,Tamil Nadu,Bronze,2023-04-21,Women,Silk,Standard,709,1186
C00820,Ajith Prasad,Male,18,Kanchipuram,Tamil Nadu,Gold,2023-06-03,Men,Handloom,Standard,5712,1143
C00821,Lakshmi Iyer,Female,31,Hosur,Tamil Nadu,Platinum,2024-11-09,Women,Cotton,Budget,10609,618
C00822,Revathi Selvi,Female,26,Trichy,Tamil Nadu,Silver,2025-10-31,Women,Handloom,Budget,1958,262
C00823,Aishwarya Kumar,Female,39,Tiruppur,Tamil Nadu,Gold,2023-01-20,Women,Silk,Budget,4119,1277
C00824,Ramesh Shankar,Male,25,Salem,Tamil Nadu,Platinum,2023-08-30,Men,Handloom,Budget,8797,1055
C00825,Priya Iyer,Female,35,Thanjavur,Tamil Nadu,Bronze,2025-06-09,Women,Polyester,Premium,843,406
C00826,Deepika Murugan,Female,36,Kallakurichi,Tamil Nadu,Silver,2023-02-27,Women,Linen,Premium,2882,1239
C00827,Anitha Mohan,Female,35,Thanjavur,Tamil Nadu,Bronze,2023-02-05,Women,Linen,Premium,979,1261
C00828,Kavya Devi,Female,20,Hosur,Tamil Nadu,Gold,2023-01-27,Women,Polyester,Standard,5245,1270
C00829,Deepika Mohan,Female,53,Chennai,Tamil Nadu,Bronze,2024-09-24,Women,Polyester,Standard,921,664
C00830,Ajith Prasad,Male,56,Villupuram,Tamil Nadu,Bronze,2023-03-10,Men,Linen,Standard,861,1228
C00831,Ajith Murugan,Male,57,Coimbatore,Tamil Nadu,Bronze,2023-03-17,Men,Cotton,Standard,948,1221
C00832,Gokul Iyer,Male,48,Villupuram,Tamil Nadu,Silver,2025-01-23,Home & Lifestyle,Linen,Budget,1972,543
C00833,Deepika Selvi,Female,44,Karur,Tamil Nadu,Bronze,2025-04-21,Kids,Linen,Standard,863,455
C00834,Kavya Raman,Female,59,Vellore,Tamil Nadu,Gold,2023-03-19,Women,Silk,Budget,3483,1219
C00835,Meena Nathan,Female,58,Kanchipuram,Tamil Nadu,Bronze,2025-11-01,Kids,Cotton,Standard,726,261
C00836,Aishwarya Selvi,Female,51,Vellore,Tamil Nadu,Bronze,2024-04-06,Women,Polyester,Budget,758,835
C00837,Aishwarya Mohan,Female,60,Kanchipuram,Tamil Nadu,Bronze,2023-03-19,Women,Handloom,Budget,108,1219
C00838,Rahul Raj,Male,45,Kallakurichi,Tamil Nadu,Bronze,2025-04-25,Men,Polyester,Standard,674,451
C00839,Karthik Kumar,Male,53,Tirunelveli,Tamil Nadu,Silver,2024-10-21,Home & Lifestyle,Polyester,Budget,1711,637
C00840,Arun Raman,Male,29,Tiruppur,Tamil Nadu,Gold,2024-02-03,Home & Lifestyle,Cotton,Premium,5985,898
C00841,Deepika Devi,Female,44,Tiruppur,Tamil Nadu,Bronze,2024-03-23,Women,Handloom,Standard,72,849
C00842,Praveen Selvi,Male,41,Tirunelveli,Tamil Nadu,Bronze,2023-05-16,Men,Cotton,Standard,858,1161
C00843,Saravanan Raman,Male,36,Madurai,Tamil Nadu,Gold,2023-05-19,Men,Linen,Standard,4797,1158
C00844,Pavithra Shankar,Female,21,Erode,Tamil Nadu,Gold,2023-02-21,Women,Cotton,Premium,5268,1245
C00845,Kavya Reddy,Female,51,Villupuram,Tamil Nadu,Bronze,2024-04-15,Accessories,Polyester,Budget,440,826
C00846,Sowmya Reddy,Female,39,Salem,Tamil Nadu,Bronze,2023-02-18,Women,Cotton,Budget,915,1248
C00847,Harini Murugan,Female,64,Hosur,Tamil Nadu,Gold,2025-01-10,Women,Silk,Standard,5229,556
C00848,Keerthana Babu,Female,63,Hosur,Tamil Nadu,Gold,2023-11-27,Home & Lifestyle,Cotton,Standard,6290,966
C00849,Karthik Mohan,Male,20,Chennai,Tamil Nadu,Silver,2023-12-22,Men,Polyester,Standard,1514,941
C00850,Ajith Murugan,Male,33,Erode,Tamil Nadu,Silver,2024-10-22,Men,Polyester,Standard,1923,636
C00851,Anitha Iyer,Female,19,Salem,Tamil Nadu,Bronze,2024-04-14,Women,Handloom,Budget,229,827
C00852,Divya Vel,Female,48,Vellore,Tamil Nadu,Silver,2024-08-06,Home & Lifestyle,Cotton,Budget,1478,713
C00853,Ramesh Krishnan,Male,59,Kanchipuram,Tamil Nadu,Silver,2024-10-29,Men,Handloom,Premium,2907,629
C00854,Ramesh Raj,Male,63,Tiruppur,Tamil Nadu,Gold,2024-01-14,Men,Handloom,Standard,4912,918
C00855,Harini Devi,Female,49,Madurai,Tamil Nadu,Bronze,2024-01-06,Women,Handloom,Premium,838,926
C00856,Arun Vel,Male,61,Villupuram,Tamil Nadu,Gold,2024-12-22,Accessories,Silk,Standard,5234,575
C00857,Kishore Mohan,Male,42,Erode,Tamil Nadu,Silver,2023-10-16,Men,Silk,Standard,1176,1008
C00858,Priya Mohan,Female,38,Tiruppur,Tamil Nadu,Silver,2024-08-24,Women,Polyester,Budget,1874,695
C00859,Rahul Raman,Male,28,Salem,Tamil Nadu,Bronze,2024-08-25,Men,Silk,Budget,771,694
C00860,Hari Reddy,Male,51,Madurai,Tamil Nadu,Platinum,2023-08-26,Men,Silk,Standard,13460,1059
C00861,Kishore Iyer,Male,27,Erode,Tamil Nadu,Silver,2023-03-17,Home & Lifestyle,Cotton,Premium,2903,1221
C00862,Naveen Kumar,Male,41,Trichy,Tamil Nadu,Bronze,2025-10-29,Men,Handloom,Standard,167,264
C00863,Sowmya Reddy,Female,52,Coimbatore,Tamil Nadu,Platinum,2024-04-29,Women,Handloom,Premium,9143,812
C00864,Saravanan Devi,Male,37,Chennai,Tamil Nadu,Gold,2025-08-18,Men,Polyester,Budget,6964,336
C00865,Dinesh Kumar,Male,30,Tiruppur,Tamil Nadu,Silver,2023-09-25,Men,Cotton,Budget,1995,1029
C00866,Hari Babu,Male,63,Madurai,Tamil Nadu,Platinum,2023-10-07,Men,Cotton,Budget,7606,1017
C00867,Nithya Nathan,Female,47,Trichy,Tamil Nadu,Bronze,2024-08-01,Women,Polyester,Budget,94,718
C00868,Sowmya Nathan,Female,35,Villupuram,Tamil Nadu,Bronze,2023-12-09,Accessories,Handloom,Standard,181,954
C00869,Vijay Raman,Male,65,Karur,Tamil Nadu,Bronze,2023-10-10,Men,Cotton,Budget,870,1014
C00870,Naveen Iyer,Male,50,Vellore,Tamil Nadu,Bronze,2025-07-04,Men,Handloom,Budget,708,381
C00871,Lakshmi Reddy,Female,59,Kanchipuram,Tamil Nadu,Silver,2025-04-21,Women,Handloom,Standard,1890,455
C00872,Suresh Kumar,Male,26,Vellore,Tamil Nadu,Silver,2024-12-17,Accessories,Silk,Budget,1981,580
C00873,Aishwarya Reddy,Female,23,Tirunelveli,Tamil Nadu,Silver,2025-12-24,Women,Handloom,Luxury,2462,208
C00874,Vijay Iyer,Male,39,Kallakurichi,Tamil Nadu,Gold,2023-07-15,Men,Cotton,Standard,3203,1101
C00875,Priya Nathan,Female,65,Hosur,Tamil Nadu,Bronze,2025-01-04,Women,Cotton,Premium,76,562
C00876,Praveen Vel,Male,28,Chennai,Tamil Nadu,Bronze,2023-06-20,Men,Linen,Premium,973,1126
C00877,Karthik Prasad,Male,24,Hosur,Tamil Nadu,Silver,2024-03-31,Men,Linen,Premium,2501,841
C00878,Swathi Krishnan,Female,33,Hosur,Tamil Nadu,Silver,2024-09-15,Women,Handloom,Premium,1787,673
C00879,Priya Shankar,Female,54,Kallakurichi,Tamil Nadu,Bronze,2023-04-28,Women,Linen,Budget,181,1179
C00880,Ramesh Raman,Male,45,Villupuram,Tamil Nadu,Bronze,2025-04-19,Men,Polyester,Budget,96,457
C00881,Divya Devi,Female,44,Thanjavur,Tamil Nadu,Bronze,2024-10-23,Women,Silk,Budget,771,635
C00882,Keerthana Murugan,Female,65,Kallakurichi,Tamil Nadu,Silver,2023-04-12,Women,Polyester,Premium,1871,1195
C00883,Karthik Iyer,Male,21,Vellore,Tamil Nadu,Bronze,2024-05-16,Men,Polyester,Premium,79,795
C00884,Priya Prasad,Female,57,Kallakurichi,Tamil Nadu,Bronze,2024-07-09,Kids,Linen,Standard,34,741
C00885,Hari Selvi,Male,32,Chennai,Tamil Nadu,Gold,2023-02-17,Men,Cotton,Standard,3935,1249
C00886,Anitha Babu,Female,37,Kallakurichi,Tamil Nadu,Silver,2025-11-06,Women,Polyester,Budget,1516,256
C00887,Sowmya Kumar,Female,22,Kanchipuram,Tamil Nadu,Platinum,2025-06-03,Women,Cotton,Budget,7696,412
C00888,Gokul Kumar,Male,33,Thanjavur,Tamil Nadu,Gold,2025-03-23,Home & Lifestyle,Linen,Premium,5835,484
C00889,Dinesh Kumar,Male,25,Tirunelveli,Tamil Nadu,Gold,2023-05-16,Men,Cotton,Premium,5605,1161
C00890,Saravanan Raj,Male,41,Trichy,Tamil Nadu,Silver,2024-06-08,Men,Linen,Budget,2600,772
C00891,Kavya Selvi,Female,46,Vellore,Tamil Nadu,Bronze,2024-07-31,Women,Linen,Standard,625,719
C00892,Gokul Murugan,Male,29,Salem,Tamil Nadu,Bronze,2024-03-11,Men,Polyester,Standard,474,861
C00893,Sowmya Raj,Female,19,Tirunelveli,Tamil Nadu,Bronze,2023-12-16,Women,Silk,Standard,804,947
C00894,Kavya Raj,Female,28,Tirunelveli,Tamil Nadu,Bronze,2023-10-19,Kids,Cotton,Standard,983,1005
C00895,Meena Nathan,Female,18,Kallakurichi,Tamil Nadu,Bronze,2025-11-10,Kids,Polyester,Budget,786,252
C00896,Lakshmi Reddy,Female,37,Trichy,Tamil Nadu,Bronze,2024-07-08,Kids,Linen,Premium,368,742
C00897,Dinesh Selvi,Male,53,Coimbatore,Tamil Nadu,Bronze,2023-07-18,Men,Linen,Premium,142,1098
C00898,Karthik Devi,Male,29,Coimbatore,Tamil Nadu,Gold,2024-06-03,Accessories,Linen,Standard,4632,777
C00899,Dinesh Murugan,Male,19,Karur,Tamil Nadu,Gold,2025-03-04,Men,Polyester,Premium,3855,503
C00900,Kavya Babu,Female,37,Tirunelveli,Tamil Nadu,Silver,2025-05-28,Women,Handloom,Standard,1611,418
C00901,Nithya Shankar,Female,23,Trichy,Tamil Nadu,Silver,2023-02-02,Accessories,Polyester,Budget,2561,1264
C00902,Dinesh Prasad,Male,57,Thanjavur,Tamil Nadu,Bronze,2023-01-04,Men,Cotton,Premium,31,1293
C00903,Naveen Selvi,Male,44,Erode,Tamil Nadu,Bronze,2025-10-10,Men,Silk,Budget,899,283
C00904,Arun Nathan,Male,27,Coimbatore,Tamil Nadu,Silver,2025-09-07,Men,Linen,Budget,1470,316
C00905,Revathi Selvi,Female,56,Trichy,Tamil Nadu,Bronze,2024-03-25,Home & Lifestyle,Handloom,Budget,718,847
C00906,Priya Devi,Female,40,Kallakurichi,Tamil Nadu,Bronze,2025-06-04,Accessories,Handloom,Budget,228,411
C00907,Swathi Krishnan,Female,23,Chennai,Tamil Nadu,Bronze,2025-02-13,Women,Handloom,Standard,576,522
C00908,Sowmya Krishnan,Female,22,Thanjavur,Tamil Nadu,Bronze,2024-12-07,Women,Handloom,Standard,866,590
C00909,Naveen Kumar,Male,39,Hosur,Tamil Nadu,Silver,2024-07-28,Men,Linen,Premium,1120,722
C00910,Priya Nathan,Female,24,Tiruppur,Tamil Nadu,Bronze,2023-01-03,Women,Silk,Standard,83,1294
C00911,Ajith Iyer,Male,37,Vellore,Tamil Nadu,Bronze,2024-02-23,Men,Linen,Premium,73,878
C00912,Nithya Devi,Female,19,Coimbatore,Tamil Nadu,Bronze,2024-10-23,Women,Polyester,Standard,294,635
C00913,Lakshmi Selvi,Female,38,Tirunelveli,Tamil Nadu,Bronze,2024-09-12,Women,Polyester,Budget,382,676
C00914,Arun Selvi,Male,59,Madurai,Tamil Nadu,Bronze,2025-02-28,Men,Linen,Premium,842,507
C00915,Praveen Babu,Male,55,Coimbatore,Tamil Nadu,Silver,2024-01-10,Men,Handloom,Standard,1631,922
C00916,Keerthana Selvi,Female,28,Kallakurichi,Tamil Nadu,Bronze,2024-06-28,Kids,Linen,Budget,825,752
C00917,Ajith Mohan,Male,56,Coimbatore,Tamil Nadu,Bronze,2025-08-20,Men,Cotton,Budget,710,334
C00918,Priya Selvi,Female,59,Trichy,Tamil Nadu,Bronze,2025-08-08,Women,Handloom,Standard,432,346
C00919,Dinesh Kumar,Male,29,Tirunelveli,Tamil Nadu,Gold,2024-05-17,Men,Polyester,Budget,5033,794
C00920,Keerthana Shankar,Female,51,Erode,Tamil Nadu,Bronze,2025-11-15,Women,Cotton,Standard,870,247
C00921,Gokul Babu,Male,32,Chennai,Tamil Nadu,Silver,2025-03-05,Men,Cotton,Budget,1713,502
C00922,Manoj Kumar,Male,51,Salem,Tamil Nadu,Bronze,2023-01-25,Men,Linen,Budget,359,1272
C00923,Ramesh Vel,Male,22,Hosur,Tamil Nadu,Bronze,2024-10-15,Men,Linen,Standard,338,643
C00924,Naveen Murugan,Male,29,Chennai,Tamil Nadu,Gold,2023-06-02,Men,Silk,Budget,4005,1144
C00925,Kishore Mohan,Male,44,Erode,Tamil Nadu,Bronze,2023-03-13,Men,Silk,Premium,994,1225
C00926,Anitha Shankar,Female,26,Salem,Tamil Nadu,Bronze,2024-07-17,Women,Linen,Luxury,459,733
C00927,Saravanan Shankar,Male,60,Tiruppur,Tamil Nadu,Bronze,2023-10-06,Home & Lifestyle,Cotton,Budget,395,1018
C00928,Arun Prasad,Male,20,Coimbatore,Tamil Nadu,Bronze,2023-07-28,Home & Lifestyle,Silk,Budget,45,1088
C00929,Dinesh Raman,Male,29,Salem,Tamil Nadu,Bronze,2024-08-19,Men,Polyester,Standard,916,700
C00930,Naveen Devi,Male,65,Villupuram,Tamil Nadu,Bronze,2023-12-19,Men,Silk,Standard,690,944
C00931,Anitha Raman,Female,18,Hosur,Tamil Nadu,Bronze,2025-03-21,Kids,Polyester,Budget,509,486
C00932,Ramesh Babu,Male,65,Kanchipuram,Tamil Nadu,Bronze,2025-11-07,Home & Lifestyle,Linen,Standard,959,255
C00933,Praveen Babu,Male,65,Trichy,Tamil Nadu,Silver,2024-10-07,Men,Silk,Premium,2206,651
C00934,Anitha Murugan,Female,37,Karur,Tamil Nadu,Platinum,2024-04-27,Women,Cotton,Premium,8381,814
C00935,Deepika Nathan,Female,64,Kanchipuram,Tamil Nadu,Platinum,2024-08-02,Kids,Cotton,Luxury,10428,717
C00936,Sowmya Mohan,Female,18,Thanjavur,Tamil Nadu,Silver,2023-01-23,Accessories,Linen,Premium,2582,1274
C00937,Hari Vel,Male,42,Trichy,Tamil Nadu,Bronze,2024-02-20,Men,Silk,Standard,583,881
C00938,Naveen Kumar,Male,58,Kallakurichi,Tamil Nadu,Bronze,2025-05-03,Men,Handloom,Standard,863,443
C00939,Manoj Kumar,Male,18,Vellore,Tamil Nadu,Gold,2025-10-30,Men,Cotton,Standard,5425,263
C00940,Kavya Reddy,Female,43,Vellore,Tamil Nadu,Bronze,2024-01-11,Women,Silk,Premium,596,921
C00941,Divya Babu,Female,31,Tirunelveli,Tamil Nadu,Gold,2025-10-19,Accessories,Handloom,Budget,5426,274
C00942,Swathi Vel,Female,39,Madurai,Tamil Nadu,Silver,2023-12-30,Kids,Handloom,Budget,1520,933
C00943,Anitha Raj,Female,24,Erode,Tamil Nadu,Bronze,2025-07-08,Women,Handloom,Standard,17,377
C00944,Lakshmi Selvi,Female,37,Salem,Tamil Nadu,Silver,2024-11-25,Women,Cotton,Standard,2914,602
