SaleID,InvoiceID,CustomerID,ProductID,SaleDate,Quantity,MRP,DiscountPercent,FinalPrice,Festival,Season,DayOfWeek,SaleMonth,SaleYear,SKU,ProductName,Category,SubCategory,Brand,Color,Size,Fabric,SeasonalDemandTag,ProductGender,Price,CostPrice,SupplierID,ProductStatus,ImageURL,ProfitMargin,FullName,CustomerGender,Age,City,State,Membership,JoinDate,PreferredCategory,PreferredFabric,PreferredPriceRange,LoyaltyPoints,CustomerTenureDays
S005025,INV101989,C00190,P0245,2024-01-25,1,1200,20,960.0,Pongal,Winter,Thursday,1,2024,FAB-BEDC-0245,Fabindia Bed Covers White Single,Home & Lifestyle,Bed Covers,Fabindia,White,Single,Cotton,Summer,Unisex,1890,1223,SUP020,Active,images/products/P0245.jpg,35.29,Priya Selvi,Female,52,Tiruppur,Tamil Nadu,Bronze,2024-03-08,Women,Handloom,Standard,519,864
S005026,INV101989,C00190,P0142,2024-01-25,2,900,40,1080.0,Pongal,Winter,Thursday,1,2024,PRI-TOWE-0142,Prisma Towels Yellow XL,Accessories,Towels,Prisma,Yellow,XL,Cotton,All Season,Unisex,230,165,SUP017,Active,images/products/P0142.jpg,28.26,Priya Selvi,Female,52,Tiruppur,Tamil Nadu,Bronze,2024-03-08,Women,Handloom,Standard,519,864
S005027,INV101990,C00431,P0048,2024-03-25,2,1500,0,3000.0,Summer,Summer,Monday,3,2024,WES-BABY-0048,Westside Baby Dresses Orange 3-6 Months,Kids,Baby Dresses,Westside,Orange,3-6 Months,Cotton,All Season,Kids,1020,806,SUP023,Active,images/products/P0048.jpg,20.98,Suresh Murugan,Male,42,Villupuram,Tamil Nadu,Silver,2025-12-24,Accessories,Handloom,Standard,1371,208
S005028,INV101990,C00431,P0312,2024-03-25,3,1200,0,3600.0,Summer,Summer,Monday,3,2024,RAM-POLI-0312,Ramraj Cotton Political Veshti Blue 4m,Men,Political Veshti,Ramraj Cotton,Blue,4m,Cotton,"Political Campaign, Independence Day",Men,1300,956,SUP012,Active,images/products/P0312.jpg,26.46,Suresh Murugan,Male,42,Villupuram,Tamil Nadu,Silver,2025-12-24,Accessories,Handloom,Standard,1371,208
S005029,INV101990,C00431,P0496,2024-03-25,3,900,0,2700.0,Summer,Summer,Monday,3,2024,RAY-BELT-0496,Raymond Belts RCB Red XL,Accessories,Belts,Raymond,RCB Red,XL,Leather,All Season,Unisex,760,492,SUP021,Active,images/products/P0496.jpg,35.26,Suresh Murugan,Male,42,Villupuram,Tamil Nadu,Silver,2025-12-24,Accessories,Handloom,Standard,1371,208
S005030,INV101990,C00431,P0059,2024-03-25,1,1200,0,1200.0,Summer,Summer,Monday,3,2024,RAM-TOWE-0059,Ramraj Cotton Towels Green XL,Men,Towels,Ramraj Cotton,Green,XL,Cotton,All Season,Men,290,207,SUP009,Active,images/products/P0059.jpg,28.62,Suresh Murugan,Male,42,Villupuram,Tamil Nadu,Silver,2025-12-24,Accessories,Handloom,Standard,1371,208
S005031,INV101991,C00323,P0444,2024-07-31,2,500,40,600.0,Aadi Sale,Monsoon,Wednesday,7,2024,FAB-CURT-0444,Fabindia Curtains CSK Yellow King,Home & Lifestyle,Curtains,Fabindia,CSK Yellow,King,Polyester,All Season,Unisex,1250,921,SUP019,Active,images/products/P0444.jpg,26.32,Pavithra Mohan,Female,43,Hosur,Tamil Nadu,Bronze,2025-07-26,Women,Linen,Standard,726,359
S005032,INV101992,C01542,P0028,2025-04-22,3,500,10,1350.0,Summer,Summer,Tuesday,4,2025,FAB-PILL-0028,Fabindia Pillow Covers Yellow Single,Home & Lifestyle,Pillow Covers,Fabindia,Yellow,Single,Cotton,All Season,Unisex,530,320,SUP003,Active,images/products/P0028.jpg,39.62,Pavithra Murugan,Female,58,Tiruppur,Tamil Nadu,Bronze,2024-08-16,Home & Lifestyle,Handloom,Standard,861,703
S005033,INV101992,C01542,P0059,2025-04-22,1,1200,10,1080.0,Summer,Summer,Tuesday,4,2025,RAM-TOWE-0059,Ramraj Cotton Towels Green XL,Men,Towels,Ramraj Cotton,Green,XL,Cotton,All Season,Men,290,207,SUP009,Active,images/products/P0059.jpg,28.62,Pavithra Murugan,Female,58,Tiruppur,Tamil Nadu,Bronze,2024-08-16,Home & Lifestyle,Handloom,Standard,861,703
S005034,INV101993,C00231,P0207,2024-04-28,1,400,0,400.0,Summer,Summer,Sunday,4,2024,PRI-BABY-0207,Prisma Baby Dresses Black 3-6 Months,Kids,Baby Dresses,Prisma,Black,3-6 Months,Cotton,All Season,Kids,1420,832,SUP007,Active,images/products/P0207.jpg,41.41,Karthik Devi,Male,46,Kallakurichi,Tamil Nadu,Bronze,2023-07-10,Men,Linen,Standard,534,1106
S005035,INV101993,C00231,P0054,2024-04-28,3,1500,0,4500.0,Summer,Summer,Sunday,4,2024,BIB-SARE-0054,Biba Sarees Green Standard,Women,Sarees,Biba,Green,Standard,Handloom,"Wedding, Diwali, Navratri",Women,8800,4952,SUP004,Active,images/products/P0054.jpg,43.73,Karthik Devi,Male,46,Kallakurichi,Tamil Nadu,Bronze,2023-07-10,Men,Linen,Standard,534,1106
S005036,INV101993,C00231,P0067,2024-04-28,1,500,10,450.0,Summer,Summer,Sunday,4,2024,KAN-PUTT-0067,Kanchipuram Handloom Puttu Vasti Cream XXL,Women,Puttu Vasti,Kanchipuram Handloom,Cream,XXL,Silk,Wedding,Women,16270,11629,SUP017,Active,images/products/P0067.jpg,28.52,Karthik Devi,Male,46,Kallakurichi,Tamil Nadu,Bronze,2023-07-10,Men,Linen,Standard,534,1106
S005037,INV101993,C00231,P0468,2024-04-28,1,3500,5,3325.0,Summer,Summer,Sunday,4,2024,FAB-BEDC-0468,Fabindia Bed Covers MI Blue Double,Home & Lifestyle,Bed Covers,Fabindia,MI Blue,Double,Cotton,Summer,Unisex,1750,1363,SUP018,Active,images/products/P0468.jpg,22.11,Karthik Devi,Male,46,Kallakurichi,Tamil Nadu,Bronze,2023-07-10,Men,Linen,Standard,534,1106
S005038,INV101994,C01356,P0478,2024-12-17,3,900,10,2430.0,Wedding Season,Winter,Tuesday,12,2024,WES-BABY-0478,Westside Baby Dresses RCB Red 3-6 Months,Kids,Baby Dresses,Westside,RCB Red,3-6 Months,Cotton,All Season,Kids,390,305,SUP003,Active,images/products/P0478.jpg,21.79,Pavithra Vel,Female,36,Tirunelveli,Tamil Nadu,Bronze,2025-11-18,Women,Linen,Standard,624,244
S005039,INV101994,C01356,P0127,2024-12-17,1,700,10,630.0,Wedding Season,Winter,Tuesday,12,2024,FAB-PUTT-0127,Fabindia Puttu Vasti Maroon L,Women,Puttu Vasti,Fabindia,Maroon,L,Silk,Wedding,Women,12900,7121,SUP002,Active,images/products/P0127.jpg,44.8,Pavithra Vel,Female,36,Tirunelveli,Tamil Nadu,Bronze,2025-11-18,Women,Linen,Standard,624,244
S005040,INV101994,C01356,P0102,2024-12-17,2,700,0,1400.0,Wedding Season,Winter,Tuesday,12,2024,RAM-VESH-0102,Ramraj Cotton Veshti Pink 2m,Men,Veshti,Ramraj Cotton,Pink,2m,Cotton,"Pongal, Temple Festival, Summer",Men,1510,1096,SUP002,Active,images/products/P0102.jpg,27.42,Pavithra Vel,Female,36,Tirunelveli,Tamil Nadu,Bronze,2025-11-18,Women,Linen,Standard,624,244
S005041,INV101994,C01356,P0474,2024-12-17,1,900,10,810.0,Wedding Season,Winter,Tuesday,12,2024,PRI-RAIN-0474,Prisma Raincoats Purple XL,Accessories,Raincoats,Prisma,Purple,XL,Polyester,Monsoon,Unisex,890,535,SUP024,Active,images/products/P0474.jpg,39.89,Pavithra Vel,Female,36,Tirunelveli,Tamil Nadu,Bronze,2025-11-18,Women,Linen,Standard,624,244
S005042,INV101995,C00779,P0107,2025-03-17,1,500,10,450.0,Summer,Summer,Monday,3,2025,FAB-BEDC-0107,Fabindia Bed Covers RCB Red Double,Home & Lifestyle,Bed Covers,Fabindia,RCB Red,Double,Cotton,Summer,Unisex,1730,1167,SUP007,Active,images/products/P0107.jpg,32.54,Aishwarya Iyer,Female,36,Trichy,Tamil Nadu,Bronze,2023-05-17,Women,Silk,Budget,99,1160
S005043,INV101995,C00779,P0275,2025-03-17,3,400,5,1140.0,Summer,Summer,Monday,3,2025,PRI-TOWE-0275,Prisma Towels Black XS,Accessories,Towels,Prisma,Black,XS,Cotton,All Season,Unisex,170,98,SUP025,Active,images/products/P0275.jpg,42.35,Aishwarya Iyer,Female,36,Trichy,Tamil Nadu,Bronze,2023-05-17,Women,Silk,Budget,99,1160
S005044,INV101995,C00779,P0007,2025-03-17,2,700,10,1260.0,Summer,Summer,Monday,3,2025,FAB-BEDS-0007,Fabindia Bedsheets Gold Single,Home & Lifestyle,Bedsheets,Fabindia,Gold,Single,Cotton,Summer,Unisex,600,344,SUP007,Active,images/products/P0007.jpg,42.67,Aishwarya Iyer,Female,36,Trichy,Tamil Nadu,Bronze,2023-05-17,Women,Silk,Budget,99,1160
S005045,INV101996,C00213,P0392,2025-06-17,1,900,20,720.0,School Season,Monsoon,Tuesday,6,2025,FAB-PILL-0392,Fabindia Pillow Covers Pink King,Home & Lifestyle,Pillow Covers,Fabindia,Pink,King,Cotton,All Season,Unisex,590,435,SUP017,Active,images/products/P0392.jpg,26.27,Nithya Krishnan,Female,56,Coimbatore,Tamil Nadu,Bronze,2023-04-30,Kids,Linen,Budget,877,1177
S005046,INV101996,C00213,P0402,2025-06-17,1,3500,30,2450.0,School Season,Monsoon,Tuesday,6,2025,FAB-PUTT-0402,Fabindia Puttu Vasti Orange XS,Women,Puttu Vasti,Fabindia,Orange,XS,Silk,Wedding,Women,20230,11288,SUP002,Active,images/products/P0402.jpg,44.2,Nithya Krishnan,Female,56,Coimbatore,Tamil Nadu,Bronze,2023-04-30,Kids,Linen,Budget,877,1177
S005047,INV101997,C01399,P0321,2025-07-25,3,3500,10,9450.0,Aadi Sale,Monsoon,Friday,7,2025,PRI-RAIN-0321,Prisma Raincoats Black M,Accessories,Raincoats,Prisma,Black,M,Polyester,Monsoon,Unisex,950,551,SUP021,Active,images/products/P0321.jpg,42.0,Naveen Prasad,Male,46,Hosur,Tamil Nadu,Bronze,2025-07-12,Men,Silk,Standard,187,373
S005048,INV101997,C01399,P0250,2025-07-25,1,1500,30,1050.0,Aadi Sale,Monsoon,Friday,7,2025,PRI-GIFT-0250,Prisma Gift Boxes Orange XL,Kids,Gift Boxes,Prisma,Orange,XL,Cotton,All Season,Kids,2270,1708,SUP025,Active,images/products/P0250.jpg,24.76,Naveen Prasad,Male,46,Hosur,Tamil Nadu,Bronze,2025-07-12,Men,Silk,Standard,187,373
S005049,INV101997,C01399,P0072,2025-07-25,2,1200,30,1680.0,Aadi Sale,Monsoon,Friday,7,2025,FAB-SARE-0072,Fabindia Sarees Red Standard,Women,Sarees,Fabindia,Red,Standard,Silk,"Wedding, Diwali, Navratri",Women,2380,1806,SUP022,Active,images/products/P0072.jpg,24.12,Naveen Prasad,Male,46,Hosur,Tamil Nadu,Bronze,2025-07-12,Men,Silk,Standard,187,373
S005050,INV101997,C01399,P0473,2025-07-25,3,3500,10,9450.0,Aadi Sale,Monsoon,Friday,7,2025,RAM-TOWE-0473,Ramraj Cotton Towels Orange M,Accessories,Towels,Ramraj Cotton,Orange,M,Cotton,All Season,Unisex,350,270,SUP023,Active,images/products/P0473.jpg,22.86,Naveen Prasad,Male,46,Hosur,Tamil Nadu,Bronze,2025-07-12,Men,Silk,Standard,187,373
S005051,INV101998,C01435,P0496,2024-07-17,3,900,10,2430.0,Aadi Sale,Monsoon,Wednesday,7,2024,RAY-BELT-0496,Raymond Belts RCB Red XL,Accessories,Belts,Raymond,RCB Red,XL,Leather,All Season,Unisex,760,492,SUP021,Active,images/products/P0496.jpg,35.26,Ajith Shankar,Male,25,Tiruppur,Tamil Nadu,Gold,2025-12-02,Home & Lifestyle,Cotton,Standard,6963,230
S005052,INV101998,C01435,P0180,2024-07-17,1,1500,10,1350.0,Aadi Sale,Monsoon,Wednesday,7,2024,UAT-SCHO-0180,Uathayam School Uniforms Purple S,Kids,School Uniforms,Uathayam,Purple,S,Polyester Blend,"School Season, Monsoon",Kids,550,304,SUP005,Active,images/products/P0180.jpg,44.73,Ajith Shankar,Male,25,Tiruppur,Tamil Nadu,Gold,2025-12-02,Home & Lifestyle,Cotton,Standard,6963,230
S005053,INV101998,C01435,P0370,2024-07-17,1,1500,30,1050.0,Aadi Sale,Monsoon,Wednesday,7,2024,RAM-VESH-0370,Ramraj Cotton Veshti MI Blue Standard,Men,Veshti,Ramraj Cotton,MI Blue,Standard,Cotton,"Pongal, Temple Festival, Summer",Men,2200,1508,SUP020,Active,images/products/P0370.jpg,31.45,Ajith Shankar,Male,25,Tiruppur,Tamil Nadu,Gold,2025-12-02,Home & Lifestyle,Cotton,Standard,6963,230
S005054,INV101999,C01195,P0422,2025-12-12,2,1200,0,2400.0,Wedding Season,Winter,Friday,12,2025,PRI-GIFT-0422,Prisma Gift Boxes Red S,Kids,Gift Boxes,Prisma,Red,S,Cotton,All Season,Kids,910,554,SUP022,Active,images/products/P0422.jpg,39.12,Meena Nathan,Female,34,Karur,Tamil Nadu,Bronze,2024-04-04,Women,Handloom,Standard,147,837
S005055,INV101999,C01195,P0009,2025-12-12,1,1200,0,1200.0,Wedding Season,Winter,Friday,12,2025,PRI-GIFT-0009,Prisma Gift Boxes CSK Yellow L,Kids,Gift Boxes,Prisma,CSK Yellow,L,Cotton,All Season,Kids,2360,1389,SUP009,Active,images/products/P0009.jpg,41.14,Meena Nathan,Female,34,Karur,Tamil Nadu,Bronze,2024-04-04,Women,Handloom,Standard,147,837
S005056,INV101999,C01195,P0398,2025-12-12,1,900,5,855.0,Wedding Season,Winter,Friday,12,2025,FAB-CURT-0398,Fabindia Curtains Pink Single,Home & Lifestyle,Curtains,Fabindia,Pink,Single,Polyester,All Season,Unisex,1400,772,SUP023,Active,images/products/P0398.jpg,44.86,Meena Nathan,Female,34,Karur,Tamil Nadu,Bronze,2024-04-04,Women,Handloom,Standard,147,837
S005057,INV101999,C01195,P0050,2025-12-12,2,1200,5,2280.0,Wedding Season,Winter,Friday,12,2025,NET-IPLJ-0050,Netplay IPL Jerseys Gold XS,Accessories,IPL Jerseys,Netplay,Gold,XS,Polyester,IPL Season,Unisex,880,514,SUP025,Active,images/products/P0050.jpg,41.59,Meena Nathan,Female,34,Karur,Tamil Nadu,Bronze,2024-04-04,Women,Handloom,Standard,147,837
S005058,INV102000,C00669,P0199,2025-07-16,1,900,20,720.0,Aadi Sale,Monsoon,Wednesday,7,2025,UAT-VESH-0199,Uathayam Veshti Purple 4m,Men,Veshti,Uathayam,Purple,4m,Cotton,"Pongal, Temple Festival, Summer",Men,1320,978,SUP024,Active,images/products/P0199.jpg,25.91,Anitha Vel,Female,40,Hosur,Tamil Nadu,Platinum,2025-02-16,Kids,Silk,Standard,10304,519
S005059,INV102000,C00669,P0158,2025-07-16,3,1200,10,3240.0,Aadi Sale,Monsoon,Wednesday,7,2025,BIB-SHRE-0158,Biba Shree Gold XL,Women,Shree,Biba,Gold,XL,Silk,"Navratri, Wedding",Women,1680,1337,SUP008,Active,images/products/P0158.jpg,20.42,Anitha Vel,Female,40,Hosur,Tamil Nadu,Platinum,2025-02-16,Kids,Silk,Standard,10304,519
S005060,INV102000,C00669,P0391,2025-07-16,1,900,10,810.0,Aadi Sale,Monsoon,Wednesday,7,2025,NET-SOCK-0391,Netplay Socks White S,Accessories,Socks,Netplay,White,S,Cotton,"School Season, Winter",Unisex,150,103,SUP016,Active,images/products/P0391.jpg,31.33,Anitha Vel,Female,40,Hosur,Tamil Nadu,Platinum,2025-02-16,Kids,Silk,Standard,10304,519
S005061,INV102001,C01906,P0217,2025-05-08,2,700,0,1400.0,Summer,Summer,Thursday,5,2025,FAB-BEDS-0217,Fabindia Bedsheets RCB Red Single,Home & Lifestyle,Bedsheets,Fabindia,RCB Red,Single,Cotton,Summer,Unisex,2340,1720,SUP017,Active,images/products/P0217.jpg,26.5,Gokul Devi,Male,46,Karur,Tamil Nadu,Silver,2023-12-26,Home & Lifestyle,Linen,Standard,1920,937
S005062,INV102002,C00332,P0119,2025-09-20,1,1500,0,1500.0,Regular,Monsoon,Saturday,9,2025,GUE-IPLJ-0119,Guess IPL Jerseys Gold L,Accessories,IPL Jerseys,Guess,Gold,L,Polyester,IPL Season,Unisex,1090,807,SUP019,Active,images/products/P0119.jpg,25.96,Arun Raj,Male,47,Salem,Tamil Nadu,Bronze,2025-06-03,Men,Cotton,Budget,711,412
S005063,INV102002,C00332,P0286,2025-09-20,3,150,10,405.0,Regular,Monsoon,Saturday,9,2025,FAB-SHRE-0286,Fabindia Shree Blue XL,Women,Shree,Fabindia,Blue,XL,Handloom,"Navratri, Wedding",Women,1700,984,SUP011,Active,images/products/P0286.jpg,42.12,Arun Raj,Male,47,Salem,Tamil Nadu,Bronze,2025-06-03,Men,Cotton,Budget,711,412
S005064,INV102002,C00332,P0254,2025-09-20,2,1200,0,2400.0,Regular,Monsoon,Saturday,9,2025,RAY-PANT-0254,Raymond Pants MI Blue S,Men,Pants,Raymond,MI Blue,S,Linen,All Season,Men,1420,824,SUP004,Active,images/products/P0254.jpg,41.97,Arun Raj,Male,47,Salem,Tamil Nadu,Bronze,2025-06-03,Men,Cotton,Budget,711,412
S005065,INV102002,C00332,P0143,2025-09-20,3,700,10,1890.0,Regular,Monsoon,Saturday,9,2025,FAB-CURT-0143,Fabindia Curtains CSK Yellow King,Home & Lifestyle,Curtains,Fabindia,CSK Yellow,King,Cotton,All Season,Unisex,1660,932,SUP018,Active,images/products/P0143.jpg,43.86,Arun Raj,Male,47,Salem,Tamil Nadu,Bronze,2025-06-03,Men,Cotton,Budget,711,412
S005066,INV102003,C00884,P0442,2024-03-28,1,400,0,400.0,Summer,Summer,Thursday,3,2024,WES-DRES-0442,Westside Dresses Pink XXL,Women,Dresses,Westside,Pink,XXL,Polyester Blend,"Christmas, New Year",Women,2110,1503,SUP017,Active,images/products/P0442.jpg,28.77,Priya Prasad,Female,57,Kallakurichi,Tamil Nadu,Bronze,2024-07-09,Kids,Linen,Standard,34,741
S005067,INV102003,C00884,P0303,2024-03-28,2,500,0,1000.0,Summer,Summer,Thursday,3,2024,FAB-CURT-0303,Fabindia Curtains MI Blue Single,Home & Lifestyle,Curtains,Fabindia,MI Blue,Single,Cotton,All Season,Unisex,1260,826,SUP003,Active,images/products/P0303.jpg,34.44,Priya Prasad,Female,57,Kallakurichi,Tamil Nadu,Bronze,2024-07-09,Kids,Linen,Standard,34,741
S005068,INV102003,C00884,P0012,2024-03-28,3,1200,10,3240.0,Summer,Summer,Thursday,3,2024,WES-BABY-0012,Westside Baby Dresses Cream 1-5 Years,Kids,Baby Dresses,Westside,Cream,1-5 Years,Cotton,All Season,Kids,920,624,SUP012,Active,images/products/P0012.jpg,32.17,Priya Prasad,Female,57,Kallakurichi,Tamil Nadu,Bronze,2024-07-09,Kids,Linen,Standard,34,741
S005069,INV102003,C00884,P0212,2024-03-28,2,900,0,1800.0,Summer,Summer,Thursday,3,2024,NAN-LUNG-0212,Nandu Lungi Lungi Orange Standard,Men,Lungi,Nandu Lungi,Orange,Standard,Cotton,"Summer, Aadi Sale",Men,710,446,SUP012,Active,images/products/P0212.jpg,37.18,Priya Prasad,Female,57,Kallakurichi,Tamil Nadu,Bronze,2024-07-09,Kids,Linen,Standard,34,741
S005070,INV102004,C00535,P0424,2024-11-23,1,400,10,360.0,Diwali,Winter,Saturday,11,2024,UAT-POLI-0424,Uathayam Political Veshti Purple 9 Yards,Men,Political Veshti,Uathayam,Purple,9 Yards,Cotton,"Political Campaign, Independence Day",Men,910,724,SUP024,Active,images/products/P0424.jpg,20.44,Ajith Reddy,Male,34,Tiruppur,Tamil Nadu,Silver,2024-11-17,Home & Lifestyle,Handloom,Premium,1776,610
S005071,INV102004,C00535,P0450,2024-11-23,1,3500,30,2450.0,Diwali,Winter,Saturday,11,2024,PRI-GIFT-0450,Prisma Gift Boxes Pink XXL,Kids,Gift Boxes,Prisma,Pink,XXL,Cotton,All Season,Kids,1730,1255,SUP025,Active,images/products/P0450.jpg,27.46,Ajith Reddy,Male,34,Tiruppur,Tamil Nadu,Silver,2024-11-17,Home & Lifestyle,Handloom,Premium,1776,610
S005072,INV102005,C00121,P0009,2024-09-12,2,1200,10,2160.0,Regular,Monsoon,Thursday,9,2024,PRI-GIFT-0009,Prisma Gift Boxes CSK Yellow L,Kids,Gift Boxes,Prisma,CSK Yellow,L,Cotton,All Season,Kids,2360,1389,SUP009,Active,images/products/P0009.jpg,41.14,Ramesh Raman,Male,20,Tirunelveli,Tamil Nadu,Silver,2023-01-20,Men,Cotton,Budget,2878,1277
S005073,INV102006,C01960,P0289,2025-02-19,2,150,5,285.0,Regular,Winter,Wednesday,2,2025,GUE-DRES-0289,Guess Dresses Pink XS,Women,Dresses,Guess,Pink,XS,Polyester Blend,"Christmas, New Year",Women,1740,1012,SUP014,Active,images/products/P0289.jpg,41.84,Sowmya Mohan,Female,60,Kallakurichi,Tamil Nadu,Bronze,2024-04-30,Women,Polyester,Standard,941,811
S005074,INV102006,C01960,P0469,2025-02-19,2,900,5,1710.0,Regular,Winter,Wednesday,2,2025,FAB-PILL-0469,Fabindia Pillow Covers CSK Yellow Single,Home & Lifestyle,Pillow Covers,Fabindia,CSK Yellow,Single,Cotton,All Season,Unisex,580,359,SUP019,Active,images/products/P0469.jpg,38.1,Sowmya Mohan,Female,60,Kallakurichi,Tamil Nadu,Bronze,2024-04-30,Women,Polyester,Standard,941,811
S005075,INV102006,C01960,P0394,2025-02-19,1,900,10,810.0,Regular,Winter,Wednesday,2,2025,FAB-BEDS-0394,Fabindia Bedsheets Green King,Home & Lifestyle,Bedsheets,Fabindia,Green,King,Cotton,Summer,Unisex,690,433,SUP019,Active,images/products/P0394.jpg,37.25,Sowmya Mohan,Female,60,Kallakurichi,Tamil Nadu,Bronze,2024-04-30,Women,Polyester,Standard,941,811
S005076,INV102006,C01960,P0328,2025-02-19,2,1200,5,2280.0,Regular,Winter,Wednesday,2,2025,WES-BABY-0328,Westside Baby Dresses RCB Red 1-5 Years,Kids,Baby Dresses,Westside,RCB Red,1-5 Years,Cotton,All Season,Kids,1000,755,SUP003,Active,images/products/P0328.jpg,24.5,Sowmya Mohan,Female,60,Kallakurichi,Tamil Nadu,Bronze,2024-04-30,Women,Polyester,Standard,941,811
S005077,INV102007,C01387,P0191,2025-08-27,1,1200,0,1200.0,Independence Day,Monsoon,Wednesday,8,2025,PRI-BABY-0191,Prisma Baby Dresses Gold 3-6 Months,Kids,Baby Dresses,Prisma,Gold,3-6 Months,Cotton,All Season,Kids,830,534,SUP016,Active,images/products/P0191.jpg,35.66,Priya Babu,Female,52,Trichy,Tamil Nadu,Gold,2024-01-13,Women,Silk,Standard,4177,919
S005078,INV102007,C01387,P0211,2025-08-27,2,150,5,285.0,Independence Day,Monsoon,Wednesday,8,2025,FAB-BEDS-0211,Fabindia Bedsheets Green Single,Home & Lifestyle,Bedsheets,Fabindia,Green,Single,Cotton,Summer,Unisex,1940,1355,SUP011,Active,images/products/P0211.jpg,30.15,Priya Babu,Female,52,Trichy,Tamil Nadu,Gold,2024-01-13,Women,Silk,Standard,4177,919
S005079,INV102007,C01387,P0218,2025-08-27,1,900,0,900.0,Independence Day,Monsoon,Wednesday,8,2025,RAY-BELT-0218,Raymond Belts White S,Accessories,Belts,Raymond,White,S,Leather,All Season,Unisex,570,440,SUP018,Active,images/products/P0218.jpg,22.81,Priya Babu,Female,52,Trichy,Tamil Nadu,Gold,2024-01-13,Women,Silk,Standard,4177,919
S005080,INV102008,C00946,P0002,2024-09-14,1,1200,0,1200.0,Regular,Monsoon,Saturday,9,2024,UAT-LUNG-0002,Uathayam Lungi Red 4m,Men,Lungi,Uathayam,Red,4m,Cotton,"Summer, Aadi Sale",Men,440,351,SUP002,Active,images/products/P0002.jpg,20.23,Kishore Devi,Male,62,Coimbatore,Tamil Nadu,Bronze,2024-10-23,Men,Silk,Luxury,884,635
S005081,INV102008,C00946,P0057,2024-09-14,1,1200,10,1080.0,Regular,Monsoon,Saturday,9,2024,PRI-SCHO-0057,Prisma School Uniforms CSK Yellow XL,Kids,School Uniforms,Prisma,CSK Yellow,XL,Polyester Blend,"School Season, Monsoon",Kids,970,772,SUP007,Active,images/products/P0057.jpg,20.41,Kishore Devi,Male,62,Coimbatore,Tamil Nadu,Bronze,2024-10-23,Men,Silk,Luxury,884,635
S005082,INV102008,C00946,P0023,2024-09-14,1,900,0,900.0,Regular,Monsoon,Saturday,9,2024,FAB-CURT-0023,Fabindia Curtains Cream King,Home & Lifestyle,Curtains,Fabindia,Cream,King,Cotton,All Season,Unisex,1020,711,SUP023,Active,images/products/P0023.jpg,30.29,Kishore Devi,Male,62,Coimbatore,Tamil Nadu,Bronze,2024-10-23,Men,Silk,Luxury,884,635
S005083,INV102008,C00946,P0285,2024-09-14,3,900,0,2700.0,Regular,Monsoon,Saturday,9,2024,PRI-GIFT-0285,Prisma Gift Boxes Gold S,Kids,Gift Boxes,Prisma,Gold,S,Cotton,All Season,Kids,1650,1297,SUP010,Active,images/products/P0285.jpg,21.39,Kishore Devi,Male,62,Coimbatore,Tamil Nadu,Bronze,2024-10-23,Men,Silk,Luxury,884,635
S005084,INV102009,C01135,P0052,2025-02-26,2,1200,5,2280.0,Regular,Winter,Wednesday,2,2025,RAM-TOWE-0052,Ramraj Cotton Towels White XS,Accessories,Towels,Ramraj Cotton,White,XS,Cotton,All Season,Unisex,180,115,SUP002,Active,images/products/P0052.jpg,36.11,Aishwarya Krishnan,Female,25,Salem,Tamil Nadu,Silver,2024-04-14,Kids,Silk,Budget,2749,827
S005085,INV102009,C01135,P0231,2025-02-26,2,500,0,1000.0,Regular,Winter,Wednesday,2,2025,RAY-BELT-0231,Raymond Belts White S,Accessories,Belts,Raymond,White,S,Leather,All Season,Unisex,390,264,SUP006,Active,images/products/P0231.jpg,32.31,Aishwarya Krishnan,Female,25,Salem,Tamil Nadu,Silver,2024-04-14,Kids,Silk,Budget,2749,827
S005086,INV102010,C00868,P0279,2024-06-14,3,150,10,405.0,School Season,Monsoon,Friday,6,2024,BIB-FROC-0279,Biba Frocks Orange L,Women,Frocks,Biba,Orange,L,Polyester Blend,"Christmas, New Year",Women,770,615,SUP004,Active,images/products/P0279.jpg,20.13,Sowmya Nathan,Female,35,Villupuram,Tamil Nadu,Bronze,2023-12-09,Accessories,Handloom,Standard,181,954
S005087,INV102011,C00751,P0055,2025-11-17,2,900,10,1620.0,Diwali,Winter,Monday,11,2025,RAY-SHIR-0055,Raymond Shirts Gold XS,Men,Shirts,Raymond,Gold,XS,Linen,"Summer, Independence Day, Republic Day",Men,970,749,SUP005,Active,images/products/P0055.jpg,22.78,Divya Babu,Female,54,Salem,Tamil Nadu,Gold,2025-09-16,Home & Lifestyle,Cotton,Standard,3753,307
S005088,INV102011,C00751,P0076,2025-11-17,2,700,10,1260.0,Diwali,Winter,Monday,11,2025,FAB-BEDS-0076,Fabindia Bedsheets Purple Single,Home & Lifestyle,Bedsheets,Fabindia,Purple,Single,Cotton,Summer,Unisex,1050,630,SUP001,Active,images/products/P0076.jpg,40.0,Divya Babu,Female,54,Salem,Tamil Nadu,Gold,2025-09-16,Home & Lifestyle,Cotton,Standard,3753,307
S005089,INV102011,C00751,P0304,2025-11-17,3,500,20,1200.0,Diwali,Winter,Monday,11,2025,WES-BABY-0304,Westside Baby Dresses Red 6-12 Years,Kids,Baby Dresses,Westside,Red,6-12 Years,Cotton,All Season,Kids,970,593,SUP004,Active,images/products/P0304.jpg,38.87,Divya Babu,Female,54,Salem,Tamil Nadu,Gold,2025-09-16,Home & Lifestyle,Cotton,Standard,3753,307
